"","nome","classe","bolsa","ativo","estado","codigo","cnpj","setor_bovespa","seg_bovespa","seg_listagem","setor_econo","date","total_assets","gross_margin","roe","roa","mktcap","pe","cap_str","fin_turn","oper_turn","grossdebt_assets","ebitda_finexp","netdebt_pl","ebit_gdebt","liq_ratio","curr_ratio","quick_ratio","return","capex","neg","sharpe","var","beta","vol"
"2743","Schulz","PN","Bovespa","Ação","ativo","SHUL4","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2018-12-31,1077513000,23.14271611,8.2348787757,3.7233889521,437765320.59,10.911398818,54.785139483,172.97793942,206.97261954,37.107208915,1.0889427092,23.016198819,14.559755899,1.207537645,3.2647753047,2.5848070221,66.690969316,49199000,0.011741524771,1.7530239407,3.7651960169,3.7651960169,3.7651960169
"2744","Schulz","PN","Bovespa","Ação","ativo","SHUL4","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2019-12-31,1291194000,23.777106595,12.985800046,5.4379899535,621766539.36,8.855181018,58.12356625,168.48512516,204.90144857,39.896560858,0.58539077378,39.951285911,17.097615803,1.1222764388,2.7611488413,2.0487106872,48.245196109,49199000,0.005941534287,1.3568850692,3.8775039239,3.8775039239,3.8775039239
"2745","Schulz","PN","Bovespa","Ação","ativo","SHUL4","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2020-12-31,1397290000,21.773965394,15.667286458,6.952958942,902445880.32,9.2748141147,55.621166687,156.53477452,181.65108387,38.294126488,0.76134063382,35.228454719,18.008895866,1.1312833815,2.5085600667,1.8668401585,49.817040329,49199000,0.0094790381741,2.0140340907,2.3643265008,2.3643265008,2.3643265008
"2746","Schulz","PN","Bovespa","Ação","ativo","SHUL4","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2021-12-31,1782481000,22.96540748,19.103392351,7.9562699406,1204907724,8.4922104317,58.351533621,159.32453943,214.27593939,38.578363528,0.45540552415,32.927384506,20.896180045,1.1335220963,2.2809716393,1.8209715221,36.705535878,49199000,0.018443118837,1.0077352272,6.1316184501,6.1316184501,6.1316184501
"2747","Schulz","PN","Bovespa","Ação","ativo","SHUL4","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2022-12-31,2180790000,22.239354623,21.212991796,8.836981094,1501272867.7,7.7899933157,58.341656005,168.93411023,202.96981751,42.644546242,0.97343403612,53.041285398,25.858720758,1.1722309596,2.9636066813,2.0821684785,27.011398782,49199000,0.02331434272,0.80761935877,4.1449150448,4.1449150448,4.1449150448
"2748","Schulz","PN","Bovespa","Ação","ativo","SHUL4","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2023-12-31,2370322000,25.960446012,24.216387755,11.390055865,1682145150.2,6.2297267854,52.965504265,131.03895594,165.60827236,35.410252278,0.96492020907,16.690212034,45.151232461,1.2781274966,2.7068723168,2.0464792614,17.426072384,49199000,0.010676682367,0.31472973532,3.35450988,3.35450988,3.35450988
"2749","Seg Al Bahia","ON","Bovespa","Ação","ativo","CSAB3","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2018-12-31,491104000,13.572006472,10.890598134,4.1141998436,433996800,21.665924276,62.222462045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000047748513954,NA,NA,NA,NA
"2750","Seg Al Bahia","ON","Bovespa","Ação","ativo","CSAB3","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2019-12-31,478628000,37.037865474,7.7679248101,2.933802452,341760000,24.338413331,62.231837669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000011359939673,NA,NA,NA,NA
"2751","Seg Al Bahia","ON","Bovespa","Ação","ativo","CSAB3","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2020-12-31,473859000,18.457325422,9.1928005349,3.5396605319,334233600,NA,61.495297124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000071006273045,NA,NA,NA,NA
"2752","Seg Al Bahia","ON","Bovespa","Ação","ativo","CSAB3","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2021-12-31,401983000,169.16715889,25.659072171,12.697054353,403161600,8.2743573668,50.516315367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000046267014502,NA,NA,NA,NA
"2753","Seg Al Bahia","ON","Bovespa","Ação","ativo","CSAB3","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2022-12-31,375056000,135.8699412,5.3618114181,2.482562604,328320000,NA,53.699180922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000026468395225,NA,NA,NA,NA
"2754","Seg Al Bahia","ON","Bovespa","Ação","ativo","CSAB3","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2023-12-31,390894000,29.1005291,9.5995238948,4.6629009399,312192000,14.873758709,51.425706202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000016692617051,NA,NA,NA,NA
"2755","Seg Al Bahia","PN","Bovespa","Ação","ativo","CSAB4","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2018-12-31,491104000,13.572006472,10.890598134,4.1141998436,433996800,21.29342242,62.222462045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000053233337328,NA,NA,NA,NA
"2756","Seg Al Bahia","PN","Bovespa","Ação","ativo","CSAB4","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2019-12-31,478628000,37.037865474,7.7679248101,2.933802452,341760000,NA,62.231837669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000038685202679,NA,NA,NA,NA
"2757","Seg Al Bahia","PN","Bovespa","Ação","ativo","CSAB4","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2020-12-31,473859000,18.457325422,9.1928005349,3.5396605319,334233600,19.92688249,61.495297124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000086516358116,NA,NA,NA,NA
"2758","Seg Al Bahia","PN","Bovespa","Ação","ativo","CSAB4","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2021-12-31,401983000,169.16715889,25.659072171,12.697054353,403161600,7.5235109718,50.516315367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000060483795886,NA,NA,NA,NA
"2759","Seg Al Bahia","PN","Bovespa","Ação","ativo","CSAB4","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2022-12-31,375056000,135.8699412,5.3618114181,2.482562604,328320000,35.261518634,53.699180922,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.925615714,NA,0.000022346323055,NA,NA,NA,NA
"2760","Seg Al Bahia","PN","Bovespa","Ação","ativo","CSAB4","15144017000190","Financeiro","Seguradoras","Tradicional","Finanças e Seguros",2023-12-31,390894000,29.1005291,9.5995238948,4.6629009399,312192000,19.382235146,51.425706202,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.067763101,NA,0.0000041549789957,NA,NA,NA,NA
"2761","Sequoia Log","ON","Bovespa","Ação","ativo","SEQL3","01599101000193","Bens industriais","Serviços diversos","Novo Mercado","Transporte Serviç",2018-12-31,269306000,25.402702046,3.8728059863,1.0397094755,NA,NA,73.153587369,20.179738145,57.080123641,36.381291171,1.9513143091,107.16884051,20.061851251,0.56576162268,0.95806804616,0.95806804616,NA,11151000,NA,NA,NA,NA,NA
"2762","Sequoia Log","ON","Bovespa","Ação","ativo","SEQL3","01599101000193","Bens industriais","Serviços diversos","Novo Mercado","Transporte Serviç",2019-12-31,316842000,19.897470705,-0.70903010033,-0.2007309637,NA,NA,71.689359365,25.189089493,67.874282971,38.671956369,2.1694773286,80.288740245,13.453141705,0.71490961601,1.0549492644,1.0549492644,NA,11151000,NA,NA,NA,NA,NA
"2763","Sequoia Log","ON","Bovespa","Ação","ativo","SEQL3","01599101000193","Bens industriais","Serviços diversos","Novo Mercado","Transporte Serviç",2020-12-31,612994000,19.840383262,-8.2761975354,-1.1657536615,NA,NA,85.914380891,27.947408597,72.029632271,56.716868354,1.6178598154,296.57185213,7.0279085687,0.50316908763,1.0593532867,1.0593532867,NA,11151000,NA,NA,NA,NA,NA
"2764","Sequoia Log","ON","Bovespa","Ação","ativo","SEQL3","01599101000193","Bens industriais","Serviços diversos","Novo Mercado","Transporte Serviç",2021-12-31,1375878000,21.583814994,1.708624567,0.51080110301,2897748978.6,342.92593389,70.104544153,40.86657962,96.81319375,43.544776499,2.0573572866,46.177596791,7.2929932585,0.84484626558,2.1607867405,2.1607867405,NA,11151000,0.010967826036,NA,NA,NA,NA
"2765","Sequoia Log","ON","Bovespa","Ação","ativo","SEQL3","01599101000193","Bens industriais","Serviços diversos","Novo Mercado","Transporte Serviç",2022-12-31,1982172000,17.523186988,-2.9727161215,-0.90108224715,1971555881.3,-107.29855231,69.68825107,46.994671331,97.388389701,33.706358479,1.9529021453,83.082763706,7.1818151883,0.58663067266,1.245290142,1.245290142,-37.955243528,11151000,0.1250278134,-0.53276367904,5.9408876871,5.9408876871,5.9408876871
"2766","Sequoia Log","ON","Bovespa","Ação","ativo","SEQL3","01599101000193","Bens industriais","Serviços diversos","Novo Mercado","Transporte Serviç",2023-12-31,1982851000,17.380757215,-21.315186412,-5.3898149684,426474565.44,-3.9825980271,74.713732903,26.125597946,70.175860974,44.36233484,1.0263879613,150.25499163,6.865771072,0.53148443902,1.1432622329,1.1432622329,-78.500707214,11151000,0.13374785989,-0.9779023288,7.8761496417,7.8761496417,7.8761496417
"2767","Ser Educa","ON","Bovespa","Ação","ativo","SEER3","04986320000113","Consumo cíclico","Serviços educacionais","Novo Mercado","Outros",2018-12-31,2507874000,54.809889713,13.091773347,7.8741994215,4332999850,20.113683697,39.853836357,72.429061383,92.750666715,12.554857221,2.3835237183,-39.568878075,81.317093311,1.4132572407,4.2869807952,4.2869807952,71.036970377,86119000,0.20189501221,1.8780320432,3.7632114469,3.7632114469,3.7632114469
"2768","Ser Educa","ON","Bovespa","Ação","ativo","SEER3","04986320000113","Consumo cíclico","Serviços educacionais","Novo Mercado","Outros",2019-12-31,2429560000,54.29731498,13.687393024,8.2845865095,2001620258,10.556464195,39.472867515,31.748496224,52.912745171,12.603845963,3.0751256529,-41.799525753,76.966409551,1.3715106197,2.8080954661,2.8080954661,-48.985400788,86119000,0.17502032219,-1.0913244778,4.5496719129,4.5496719129,4.5496719129
"2769","Ser Educa","ON","Bovespa","Ação","ativo","SEER3","04986320000113","Consumo cíclico","Serviços educacionais","Novo Mercado","Outros",2020-12-31,2559156000,54.50475162,10.422105514,5.3287880848,3572023290,26.193230942,48.870330687,60.808157253,80.963364802,7.1186750632,2.2579874279,-9.4983675815,142.86576864,0.69721380894,1.5858345287,1.5858345287,98.328876733,86119000,0.14427205546,2.6399444819,4.0936991041,4.0936991041,4.0936991041
"2770","Ser Educa","ON","Bovespa","Ação","ativo","SEER3","04986320000113","Consumo cíclico","Serviços educacionais","Novo Mercado","Outros",2021-12-31,3091485000,53.562400487,11.569260708,5.3383406357,2010630767.2,12.18313055,53.857547425,81.048222273,104.71199867,19.118902405,3.631214577,-6.3127809787,52.988708384,0.81136674038,2.4064779074,2.4064779074,-42.90285236,86119000,0.10472336897,-0.45538366327,6.9801064307,6.9801064307,6.9801064307
"2771","Ser Educa","ON","Bovespa","Ação","ativo","SEER3","04986320000113","Consumo cíclico","Serviços educacionais","Novo Mercado","Outros",2022-12-31,3092589000,54.104357243,3.5871659523,1.6970570613,1350289164.4,25.728124619,52.690868395,78.990447965,97.978737464,14.100321769,2.1897383211,9.9106882276,40.697143774,0.62653113325,1.3825847245,1.3825847245,-31.045077318,86119000,0.062195953682,-0.59881326148,4.7083499326,4.7083499326,4.7083499326
"2772","Ser Educa","ON","Bovespa","Ação","ativo","SEER3","04986320000113","Consumo cíclico","Serviços educacionais","Novo Mercado","Outros",2023-12-31,3392077000,49.721268261,-17.950903856,-6.5490258623,573656377.2,-2.5873826032,63.517013323,80.444530374,94.221457065,22.580236239,0.59883125679,42.417038442,-3.1631761798,0.51390640998,1.3629123531,1.3629123531,-57.387988561,86119000,0.032621991792,-1.0775713977,5.446167614,5.446167614,5.446167614
"2773","Sid Nacional","ON","Bovespa","Ação","ativo","CSNA3","33042730000104","Materiais básicos","Siderurgia","Tradicional","Siderur & Metalur",2018-12-31,45209970000,26.604945499,1.342011665,0.24602759082,11372774933,1107.1626688,81.667253927,97.28780588,162.44442937,65.275079811,1.6084744233,306.01905425,10.111418704,0.39199370365,1.11353705,0.69513048205,-22.764976959,1796332000,0.98221575007,-0.38834809737,5.3639306782,5.3639306782,5.3639306782
"2774","Sid Nacional","ON","Bovespa","Ação","ativo","CSNA3","33042730000104","Materiais básicos","Siderurgia","Tradicional","Siderur & Metalur",2019-12-31,47327524000,29.88054492,51.936027978,10.988495827,12200212595,2.3846475238,78.842248329,67.570124077,145.21836407,60.909744613,2.929123709,256.48884899,24.097346821,0.43942850105,1.0503499919,0.60977324752,5.4892601431,1796332000,0.88484944028,0.24495642874,5.1335623431,5.1335623431,5.1335623431
"2775","Sid Nacional","ON","Bovespa","Ação","ativo","CSNA3","33042730000104","Materiais básicos","Siderurgia","Tradicional","Siderur & Metalur",2020-12-31,50869276000,32.131699209,19.754659683,4.4123116673,19473416258,10.884676906,77.664451132,76.3237537,139.14822536,54.978246594,2.0162519231,213.38719506,12.664613439,0.51515439762,1.0951679942,0.64054066637,70.996411735,1796332000,1.1680707468,1.7361819875,4.8549379988,4.8549379988,4.8549379988
"2776","Sid Nacional","ON","Bovespa","Ação","ativo","CSNA3","33042730000104","Materiais básicos","Siderurgia","Tradicional","Siderur & Metalur",2021-12-31,63002149000,36.386082101,38.151500622,6.8134469508,43956648322,11.584931672,82.141077442,34.298190667,125.0193944,55.983253841,3.1690559472,191.46509734,16.201676221,0.62363189142,1.5881214715,1.2609664087,125.97394277,1796332000,0.8196683906,2.584504451,8.0651863202,8.0651863202,8.0651863202
"2777","Sid Nacional","ON","Bovespa","Ação","ativo","CSNA3","33042730000104","Materiais básicos","Siderurgia","Tradicional","Siderur & Metalur",2022-12-31,79379103000,46.073104925,58.164604859,17.127456076,33529933834,2.8132377277,70.553472997,82.175095442,172.00274462,40.952241549,7.3145169585,56.541841586,63.185259092,0.82455721495,1.4250224598,0.97909277857,-18.266062102,1796332000,1.4679134904,-0.22305451532,5.2433252943,5.2433252943,5.2433252943
"2778","Sid Nacional","ON","Bovespa","Ação","ativo","CSNA3","33042730000104","Materiais básicos","Siderurgia","Tradicional","Siderur & Metalur",2023-12-31,85354359000,29.998800779,9.9362560875,2.539645339,19294666929,12.452464567,74.440621129,80.633832552,157.10991217,47.939838667,3.0607258777,125.92063437,18.674723676,0.67639152848,1.3620555246,0.85975656013,-31.732707619,1796332000,0.8375724438,-0.54324183743,5.6618064364,5.6618064364,5.6618064364
"2779","Simpar","ON","Bovespa","Ação","ativo","SIMH3","07415333000120","Financeiro","Holdings diversificadas","Novo Mercado","Transporte Serviç",2018-12-31,11500924000,20.481741238,1.4056771937,0.1453622335,1669202749.5,-608.53700792,89.65891784,16.188574298,75.484144648,71.898353558,1.3978031942,490.67710961,8.5194356011,0.48213759954,1.4341560564,1.3555070026,-8.1291759466,759350000,0.018879581959,-0.24154941625,4.1336736911,4.1336736911,4.1336736911
"2780","Simpar","ON","Bovespa","Ação","ativo","SIMH3","07415333000120","Financeiro","Holdings diversificadas","Novo Mercado","Transporte Serviç",2019-12-31,15873954000,21.872655299,15.151794274,1.1917005681,1397860437.8,10.525437786,92.134921142,0.90417889412,74.454947809,75.604087047,1.5990883138,572.8568465,8.005069093,0.5542540044,1.7820243352,1.7171034014,-15.515151515,759350000,0.016616606341,-0.37120739103,4.0827799402,4.0827799402,4.0827799402
"2781","Simpar","ON","Bovespa","Ação","ativo","SIMH3","07415333000120","Financeiro","Holdings diversificadas","Novo Mercado","Transporte Serviç",2020-12-31,20268234000,21.260980431,13.387813171,1.5720412543,5534619117.4,24.366694176,88.257669612,-5.0381575336,80.420674227,71.605187704,1.866909893,365.84808251,8.2626345965,0.56510648793,1.9044438859,1.8390369415,292.80860042,759350000,0.053763346087,7.7680876701,4.1241268405,4.1241268405,4.1241268405
"2782","Simpar","ON","Bovespa","Ação","ativo","SIMH3","07415333000120","Financeiro","Holdings diversificadas","Novo Mercado","Transporte Serviç",2021-12-31,25562248000,20.598157021,12.329978131,1.5550275547,7288023241,26.477736411,87.388237529,-99.491315251,9.8479873594,69.235440482,2.0318069971,288.14535416,5.8197205525,0.56972608331,2.0807542927,2.0421981886,33.753435818,759350000,0.11994372578,1.0288085963,8.3927717247,8.3927717247,8.3927717247
"2783","Simpar","ON","Bovespa","Ação","ativo","SIMH3","07415333000120","Financeiro","Holdings diversificadas","Novo Mercado","Transporte Serviç",2022-12-31,47968194000,32.336897319,22.817490977,2.7704816237,9633161958.5,11.487420107,87.85807946,-116.02532168,20.180735797,71.667296876,2.1441972819,269.99371594,9.1063930521,0.59376016012,3.3011275639,3.2274375838,34.064093386,759350000,0.13966134818,0.95077589841,4.6882857439,4.6882857439,4.6882857439
"2784","Simpar","ON","Bovespa","Ação","ativo","SIMH3","07415333000120","Financeiro","Holdings diversificadas","Novo Mercado","Transporte Serviç",2023-12-31,61659514000,31.134591384,16.853253808,1.5256477695,5585045826.4,11.584108792,90.947458652,-96.091644025,36.327139796,64.588387771,1.3069195273,485.19966756,12.848287877,0.43631770534,1.5496457881,1.4282749869,-38.008038531,759350000,0.15224088032,-0.75983980025,5.1413695314,5.1413695314,5.1413695314
"2785","Sinqia","ON","Bovespa","Ação","ativo","SQIA3","04065791000199","Tecnologia da informação","Programas e serviços","Novo Mercado","Software e Dados",2018-12-31,157501000,37.607572512,9.8721017895,4.7390175301,299147258.35,40.042683774,51.995860344,47.668777831,50.239198274,13.87673729,5.3394790752,-10.772812041,52.315153734,0.78947175617,1.5239084631,1.5239084631,93.812623762,35710000,0.0046820648994,2.4795027595,3.8067282554,3.8067282554,3.8067282554
"2786","Sinqia","ON","Bovespa","Ação","ativo","SQIA3","04065791000199","Tecnologia da informação","Programas e serviços","Novo Mercado","Software e Dados",2019-12-31,167430000,37.221428622,3.1939074399,1.6281431046,291509519.53,105.52030373,49.023472496,47.764113018,56.375317538,8.7254374963,3.0519376748,-13.389572349,55.301526456,0.83424707602,1.537743422,1.537743422,-4.5516884774,35710000,0.0040158117784,-0.15601084189,3.4785710453,3.4785710453,3.4785710453
